user_id,age,lead_status_score,payment_history_good,time_spent_min,pages_viewed,emails_sent,follow_up_emails,email_intensity,form_submissions,downloads,ctr_product_page,response_time_hours,social_media_engagement,engagement_score,is_mobile,is_tablet,is_desktop,is_organic_lead,is_email_lead,is_referral_lead,is_social_lead,converted_to_paid
10069,23,0,0,31,8,8,0,8,0,1,0.7,11,82,131,0,1,0,0,1,0,0,0
10070,60,0,1,35,6,1,7,8,3,0,0.7,20,159,215,0,0,1,0,1,0,0,0
10071,29,0,1,58,3,1,8,9,1,3,0.7,23,20,93,0,0,1,1,0,0,0,0
10072,33,1,1,42,10,2,4,6,5,0,0.1,9,94,171,0,1,0,0,0,0,1,0
10073,28,2,0,28,7,2,4,6,0,1,0.4,3,94,138,1,0,0,0,0,1,0,0
10074,25,1,0,57,9,9,4,13,1,3,0.7,20,48,132,1,0,0,0,0,0,1,0
10075,31,1,1,30,9,3,9,12,0,2,0.4,5,107,159,1,0,0,1,0,0,0,0
10076,57,1,1,9,10,2,5,7,5,1,0.6,2,155,201,0,1,0,0,0,1,0,0
10077,55,1,1,27,5,2,9,11,4,2,0.3,9,177,230,0,0,1,0,1,0,0,0
10078,33,0,0,10,11,5,5,10,3,2,0.5,16,119,164,0,0,1,0,0,0,1,0
10079,35,2,0,7,4,0,4,4,2,2,0.1,2,169,194,1,0,0,0,0,1,0,0
10080,52,0,0,43,14,1,1,2,1,2,0.6,18,73,151,0,0,1,0,0,0,1,0
10081,25,2,1,5,2,9,2,11,0,3,0.7,2,21,36,1,0,0,1,0,0,0,0
10082,47,0,1,9,6,10,8,18,1,3,0.5,10,28,58,1,0,0,0,0,0,1,0
10083,49,2,1,7,13,1,6,7,1,3,0.1,15,134,176,1,0,0,0,0,0,1,0
10084,39,2,0,14,15,7,7,14,2,1,0.1,18,183,235,0,0,1,1,0,0,0,0
10085,30,0,0,13,11,7,8,15,1,3,0.3,5,44,88,0,0,1,0,1,0,0,0
10086,32,2,0,54,5,10,9,19,4,3,0.5,13,81,163,0,0,1,0,0,1,0,0
10087,35,2,1,40,3,0,3,3,2,0,0.7,4,23,75,0,0,1,1,0,0,0,0
10088,47,0,0,21,15,5,6,11,1,0,0.2,19,129,183,0,1,0,1,0,0,0,0
10089,31,1,0,60,15,5,9,14,3,0,0.3,19,104,203,0,1,0,0,1,0,0,0
10090,58,2,1,40,6,6,1,7,5,0,0.4,23,27,94,1,0,0,0,0,1,0,0
10091,35,1,0,33,13,1,10,11,1,0,0.6,12,160,222,1,0,0,0,1,0,0,0
10092,39,1,0,55,9,2,9,11,5,3,0.8,9,45,139,0,0,1,1,0,0,0,0
10093,38,1,0,44,2,9,8,17,4,0,0.2,24,105,165,1,0,0,1,0,0,0,0
10094,56,0,0,20,6,2,0,2,1,2,0.7,6,118,157,1,0,0,0,0,0,1,0
10095,48,2,0,6,4,3,9,12,3,3,0.6,12,24,53,0,1,0,1,0,0,0,0
10096,60,2,0,35,4,2,7,9,2,2,0.2,17,70,123,0,1,0,0,0,1,0,0
10097,32,1,1,22,7,0,1,1,4,0,0.2,17,116,164,0,1,0,0,0,0,1,0
10098,37,2,1,57,9,2,10,12,3,3,0.2,16,92,182,1,0,0,0,0,0,1,0
10099,50,2,1,39,10,6,5,11,3,3,0.8,2,101,175,1,0,0,0,1,0,0,0
10100,25,2,1,18,10,3,7,10,3,3,0.5,14,89,142,1,0,0,0,0,1,0,0
10101,43,2,1,35,3,6,2,8,2,1,0.8,20,57,106,1,0,0,0,1,0,0,0
10102,45,2,0,47,14,6,9,15,3,0,0.2,4,68,152,1,0,0,0,1,0,0,0
10103,44,2,1,54,7,1,3,4,0,2,0.3,6,52,124,0,1,0,1,0,0,0,0
10104,30,1,1,34,2,7,9,16,3,0,0.4,16,88,135,0,1,0,0,1,0,0,0
10105,50,0,0,29,4,8,7,15,1,0,0.4,8,177,217,0,1,0,1,0,0,0,0
10106,48,2,0,40,3,5,4,9,3,0,0.2,11,153,208,1,0,0,1,0,0,0,0
10107,47,2,0,56,4,3,8,11,0,0,0.5,9,142,206,0,0,1,0,0,1,0,0
10108,52,2,0,12,12,5,10,15,1,1,0.2,8,109,150,1,0,0,0,0,0,1,0
10109,59,2,1,7,14,9,4,13,4,1,0.3,6,62,111,1,0,0,1,0,0,0,0
10110,47,2,1,20,3,3,8,11,0,1,0.3,18,35,63,1,0,0,0,0,1,0,0
10111,29,1,0,16,13,0,5,5,2,0,0.5,18,90,138,0,0,1,0,0,1,0,0
10112,50,0,1,60,14,5,3,8,5,3,0.7,20,38,147,1,0,0,0,0,0,1,0
10113,21,2,0,59,8,6,5,11,5,2,0.2,22,177,271,0,1,0,1,0,0,0,0
10114,44,2,1,58,13,0,7,7,3,3,0.3,19,146,245,0,1,0,0,1,0,0,0
10115,47,1,1,22,4,2,9,11,3,0,0.5,15,141,180,0,1,0,1,0,0,0,0
10116,25,1,1,35,2,3,3,6,0,1,0.8,14,156,197,0,0,1,0,0,0,1,0
10117,39,0,0,10,15,6,0,6,1,0,0.7,12,73,116,1,0,0,1,0,0,0,0
10118,58,1,1,33,12,7,6,13,4,2,0.1,20,157,230,1,0,0,0,0,1,0,0
10119,54,2,0,19,3,9,4,13,1,3,0.8,10,104,138,0,1,0,0,0,0,1,0
10120,29,2,1,25,8,7,8,15,5,3,0.7,6,181,243,0,0,1,0,0,1,0,0
10121,55,2,1,30,11,4,5,9,1,2,0.5,5,26,85,0,0,1,0,0,0,1,0
10122,31,1,1,25,8,9,5,14,0,0,0.5,11,135,176,1,0,0,0,0,1,0,0
10123,36,2,1,39,15,9,0,9,4,2,0.4,23,38,123,0,0,1,0,0,0,1,0
10124,44,2,1,31,12,7,8,15,0,0,0.2,11,78,133,1,0,0,0,1,0,0,0
10125,49,2,0,58,9,8,4,12,0,2,0.4,13,95,175,1,0,0,0,1,0,0,0
10126,39,2,1,7,15,2,2,4,5,3,0.5,16,20,78,0,0,1,0,0,1,0,0
10127,49,1,0,38,15,3,0,3,0,1,0.4,8,134,204,0,1,0,0,0,0,1,0
10128,38,0,0,58,7,3,1,4,3,3,0.6,11,92,179,1,0,0,1,0,0,0,0
10129,44,0,1,51,5,10,0,10,3,2,0.1,11,172,246,0,0,1,0,0,1,0,0
10130,55,1,0,40,13,3,4,7,2,2,0.4,11,49,125,1,0,0,0,0,0,1,0
10131,58,1,1,16,6,2,4,6,5,1,0.6,17,156,201,0,1,0,0,0,0,1,0
10132,50,0,1,14,6,7,7,14,0,3,0.1,21,117,149,0,0,1,1,0,0,0,0
10133,24,2,0,18,9,4,1,5,0,1,0.3,9,67,105,0,1,0,0,0,1,0,0
10134,41,2,0,26,7,9,3,12,2,2,0.2,19,146,196,1,0,0,0,1,0,0,0
10135,28,0,0,12,8,4,3,7,5,2,0.6,20,89,136,0,1,0,0,0,0,1,0
10136,50,1,0,31,3,1,2,3,4,0,0.7,3,60,109,0,0,1,0,0,1,0,0
10137,32,0,1,36,11,2,5,7,5,2,0.3,10,103,180,0,0,1,0,0,0,1,0
10138,29,2,0,8,7,9,6,15,1,1,0.5,9,128,155,1,0,0,0,0,1,0,0
10139,32,1,1,42,5,6,1,7,1,1,0.2,24,43,100,1,0,0,0,0,1,0,0
10140,20,1,0,60,13,6,9,15,0,0,0.3,10,158,244,0,0,1,0,0,0,1,0
10141,20,2,1,15,3,4,8,12,1,0,0.3,2,183,207,0,1,0,0,1,0,0,0
10142,52,2,1,27,9,7,1,8,0,0,0.2,15,170,215,1,0,0,0,0,0,1,0
10143,43,0,1,46,4,7,4,11,0,2,0.5,24,186,244,1,0,0,0,1,0,0,0
10144,51,2,0,33,5,1,3,4,4,0,0.7,13,126,181,0,1,0,0,0,0,1,0
10145,45,0,1,33,8,9,2,11,2,3,0.8,11,160,221,0,1,0,0,1,0,0,0
10146,46,2,1,55,15,8,0,8,5,0,0.1,12,156,256,0,0,1,0,0,1,0,0
10147,45,2,1,19,13,5,9,14,1,0,0.7,22,134,182,1,0,0,1,0,0,0,0
10148,43,0,0,24,14,8,8,16,5,1,0.3,17,186,255,0,1,0,0,0,1,0,1
10149,44,1,1,36,14,2,10,12,5,0,0.6,13,126,205,0,0,1,0,0,1,0,0
10150,51,1,1,25,13,9,7,16,3,0,0.5,13,79,139,1,0,0,0,1,0,0,0
10151,39,2,0,38,3,9,4,13,1,0,0.6,9,36,83,0,0,1,1,0,0,0,0
10152,57,0,0,43,6,3,4,7,5,3,0.1,5,61,137,0,1,0,0,0,0,1,0
10153,24,1,0,55,8,7,2,9,2,3,0.7,3,80,163,0,0,1,0,0,1,0,0
10154,46,0,1,10,7,9,5,14,4,0,0.8,2,133,169,1,0,0,0,0,0,1,0
10155,22,2,1,30,13,6,10,16,0,3,0.2,1,190,252,0,1,0,0,1,0,0,0
10156,27,1,1,12,5,2,4,6,1,3,0.7,9,169,200,0,1,0,0,1,0,0,0
10157,44,0,1,51,10,6,1,7,5,1,0.5,5,144,232,0,1,0,1,0,0,0,0
10158,56,0,1,43,11,4,5,9,5,3,0.5,21,26,112,0,1,0,0,0,1,0,0
10159,30,0,0,36,4,4,6,10,0,3,0.3,23,169,219,1,0,0,0,0,0,1,0
10160,32,2,1,15,12,5,4,9,1,0,0.2,11,66,108,0,1,0,0,0,0,1,0
10161,47,1,0,17,2,5,6,11,3,2,0.8,21,29,63,0,1,0,0,1,0,0,0
10162,36,0,0,46,12,6,4,10,2,1,0.5,11,63,141,0,1,0,0,0,1,0,0
10163,42,1,0,36,5,0,8,8,2,1,0.3,22,189,243,1,0,0,0,1,0,0,0
10164,52,2,0,10,11,4,8,12,0,3,0.4,11,140,178,0,1,0,0,1,0,0,0
10165,51,2,1,37,15,4,6,10,3,0,0.6,5,38,114,0,0,1,0,1,0,0,0
10166,60,2,1,19,4,4,1,5,0,0,0.4,13,117,144,0,1,0,0,0,0,1,0
10167,43,1,0,55,10,7,0,7,4,3,0.5,16,53,146,1,0,0,0,0,0,1,0
10168,23,1,0,18,12,3,5,8,4,1,0.6,8,190,246,0,1,0,0,0,1,0,0
10169,44,0,0,25,5,4,6,10,3,3,0.3,11,146,196,1,0,0,1,0,0,0,0
10170,47,2,0,16,8,2,10,12,4,1,0.2,15,53,99,0,1,0,0,1,0,0,0
10171,35,1,1,38,10,0,1,1,0,0,0.2,5,64,122,0,0,1,0,1,0,0,0
10172,35,0,0,6,3,5,9,14,0,0,0.2,11,78,90,0,0,1,0,1,0,0,0
10173,50,0,1,41,6,6,4,10,1,0,0.7,10,174,230,0,1,0,0,0,0,1,0
10174,22,1,0,39,2,7,4,11,0,0,0.6,3,20,63,0,0,1,0,0,0,1,0
10175,43,2,0,35,6,9,5,14,2,1,0.3,22,58,113,0,0,1,1,0,0,0,0
10176,60,2,1,31,13,5,4,9,2,1,0.2,21,89,154,0,0,1,0,0,1,0,0
10177,21,1,0,42,10,10,6,16,2,3,0.6,16,67,141,0,0,1,0,1,0,0,0
10178,29,2,1,58,3,5,9,14,0,3,0.7,12,147,217,0,0,1,1,0,0,0,0
10179,36,1,0,59,11,10,6,16,2,0,0.4,19,101,188,0,1,0,0,0,0,1,0
10180,58,2,0,12,8,2,8,10,3,2,0.5,24,108,149,1,0,0,0,0,1,0,0
10181,49,0,1,33,15,8,3,11,1,0,0.8,16,197,263,1,0,0,1,0,0,0,0
10182,29,1,1,21,5,1,0,1,4,0,0.6,9,73,116,1,0,0,1,0,0,0,0
10183,36,1,0,43,15,0,0,0,4,2,0.5,22,128,217,0,1,0,0,0,1,0,0
10184,35,2,1,33,10,1,2,3,1,0,0.3,9,139,195,0,1,0,0,0,0,1,0
10185,58,2,1,55,10,1,8,9,3,2,0.6,1,195,283,0,1,0,0,0,1,0,0
10186,57,2,1,5,5,4,5,9,1,1,0.4,5,191,211,0,0,1,0,0,0,1,0
10187,30,2,1,29,2,4,9,13,0,1,0.5,12,54,89,0,0,1,1,0,0,0,0
10188,20,0,1,28,2,3,5,8,4,1,0.1,8,182,228,1,0,0,0,0,0,1,0
10189,27,1,0,16,5,2,5,7,5,1,0.7,23,108,151,0,0,1,0,1,0,0,0
10190,25,2,0,59,14,2,8,10,4,3,0.3,21,150,255,0,0,1,0,0,0,1,0
10191,44,2,1,60,15,8,9,17,2,2,0.5,2,87,187,0,1,0,0,1,0,0,0
10192,45,2,1,55,10,2,8,10,1,1,0.2,11,72,152,1,0,0,0,0,0,1,0
10193,57,1,0,60,7,0,4,4,2,2,0.7,7,128,212,0,0,1,0,1,0,0,0
10194,25,2,1,33,12,4,9,13,1,0,0.6,12,87,147,0,0,1,0,0,0,1,0
10195,53,0,0,43,9,3,6,9,1,3,0.5,22,131,201,1,0,0,0,1,0,0,0
10196,32,1,0,57,7,7,0,7,2,0,0.6,3,37,114,0,0,1,0,0,1,0,0
10197,47,0,1,32,11,2,2,4,3,0,0.5,7,90,153,1,0,0,0,1,0,0,0
10198,30,2,0,11,9,4,0,4,4,3,0.4,6,181,228,0,0,1,0,0,1,0,0
10199,47,1,1,14,7,6,1,7,1,3,0.6,8,74,111,0,1,0,0,1,0,0,0
10200,36,1,0,21,4,4,10,14,2,0,0.3,17,29,64,1,0,0,0,0,1,0,0
10201,39,0,0,56,9,9,4,13,0,0,0.2,24,179,253,1,0,0,1,0,0,0,0
10202,52,2,1,45,8,8,9,17,3,0,0.6,15,64,134,1,0,0,0,0,1,0,0
10203,54,2,0,53,5,7,3,10,1,3,0.5,16,80,152,1,0,0,0,0,1,0,0
10204,44,0,0,47,13,4,1,5,4,3,0.4,20,198,289,0,1,0,1,0,0,0,0
10205,57,0,1,15,6,7,1,8,1,2,0.8,17,41,75,1,0,0,0,0,1,0,0
10206,39,2,1,14,10,2,6,8,5,3,0.8,20,34,89,0,1,0,0,0,1,0,0
10207,46,0,1,50,8,1,5,6,1,3,0.2,21,28,103,1,0,0,1,0,0,0,0
10208,25,0,1,5,9,3,8,11,5,2,0.6,10,99,141,0,1,0,1,0,0,0,0
10209,26,2,0,17,12,7,2,9,2,3,0.8,17,177,230,1,0,0,0,1,0,0,0
10210,60,1,0,50,10,2,9,11,1,2,0.2,2,188,265,0,0,1,0,0,0,1,0
10211,56,0,0,43,14,4,7,11,4,1,0.8,24,124,209,0,1,0,1,0,0,0,0
10212,42,2,1,13,2,7,4,11,3,1,0.4,10,122,150,0,0,1,0,1,0,0,0
10213,29,2,0,10,5,6,10,16,4,2,0.8,12,155,191,0,1,0,0,1,0,0,0
10214,37,1,1,8,4,2,3,5,4,0,0.2,15,107,135,0,1,0,0,0,1,0,0
10215,33,2,1,11,9,6,4,10,4,2,0.5,21,69,114,0,1,0,1,0,0,0,0
10216,45,0,1,47,8,8,2,10,0,2,0.7,14,145,212,0,0,1,0,0,0,1,0
10217,39,2,0,29,9,10,5,15,1,0,0.5,1,198,248,0,0,1,1,0,0,0,0
10218,20,1,0,10,6,0,9,9,3,1,0.7,10,75,108,0,0,1,1,0,0,0,0
10219,30,0,0,24,6,6,0,6,1,0,0.4,9,96,135,0,1,0,0,0,1,0,0
10220,51,0,0,37,6,7,7,14,0,3,0.3,7,105,160,1,0,0,1,0,0,0,0
10221,20,2,1,53,9,9,2,11,0,1,0.5,16,38,111,1,0,0,0,0,1,0,0
10222,26,1,0,10,7,9,0,9,3,0,0.6,16,63,96,0,0,1,0,0,1,0,0
10223,24,2,0,12,13,4,5,9,3,1,0.3,22,193,242,0,1,0,0,0,0,1,0
10224,46,1,1,35,4,4,2,6,0,2,0.1,3,184,231,1,0,0,0,0,0,1,0
10225,53,1,0,30,9,2,6,8,4,0,0.7,7,62,122,0,0,1,0,0,1,0,0
10226,46,2,1,41,3,3,2,5,4,0,0.5,4,99,158,0,0,1,0,1,0,0,0
10227,38,2,0,21,15,1,2,3,5,0,0.1,8,56,122,0,0,1,1,0,0,0,0
10228,47,1,1,25,3,1,0,1,3,1,0.7,5,177,219,1,0,0,1,0,0,0,0
10229,30,1,1,47,12,3,2,5,5,3,0.3,12,110,202,0,0,1,0,0,0,1,0
10230,31,2,1,15,12,2,6,8,3,3,0.5,16,64,118,0,0,1,0,0,1,0,0
10231,43,1,0,36,5,4,6,10,4,2,0.1,15,84,146,0,1,0,1,0,0,0,0
10232,31,2,0,30,2,0,6,6,4,2,0.3,15,156,206,0,1,0,1,0,0,0,0
10233,28,1,0,47,5,9,4,13,1,1,0.5,3,175,237,1,0,0,0,0,0,1,0
10234,32,0,0,17,9,4,2,6,1,0,0.4,10,188,226,1,0,0,1,0,0,0,0
10235,51,1,0,5,11,2,3,5,2,2,0.6,6,149,186,0,1,0,1,0,0,0,0
10236,31,1,0,44,3,1,1,2,0,2,0.6,15,94,148,1,0,0,0,0,0,1,0
10237,52,1,1,31,12,5,10,15,5,0,0.1,21,85,155,0,1,0,0,0,1,0,0
10238,27,2,1,28,7,0,8,8,1,2,0.4,22,190,239,0,0,1,0,0,1,0,0
10239,48,2,0,7,14,5,2,7,3,3,0.4,6,99,149,0,0,1,0,0,0,1,0
10240,56,1,0,7,13,1,0,1,4,0,0.6,17,150,195,1,0,0,1,0,0,0,0
10241,33,2,0,24,6,8,4,12,2,0,0.5,14,159,201,0,0,1,0,1,0,0,0
10242,31,2,1,54,5,0,5,5,5,2,0.4,16,81,164,1,0,0,1,0,0,0,0
10243,32,2,0,7,11,7,3,10,1,0,0.6,24,28,60,0,0,1,0,0,1,0,0
10244,23,1,1,11,3,4,2,6,1,2,0.6,16,69,93,1,0,0,0,1,0,0,0
10245,31,2,0,10,3,6,8,14,0,1,0.4,8,117,135,1,0,0,1,0,0,0,0
10246,32,0,0,32,7,3,0,3,0,3,0.7,7,46,98,0,1,0,1,0,0,0,0
10247,36,2,1,23,10,1,0,1,2,1,0.1,10,48,99,1,0,0,0,0,0,1,0
10248,46,0,0,27,11,9,5,14,3,3,0.4,4,59,123,0,0,1,0,1,0,0,0
10249,48,2,1,38,14,1,6,7,1,3,0.5,16,22,97,0,1,0,0,0,0,1,0
10250,60,1,0,11,2,6,0,6,5,3,0.6,23,114,150,0,1,0,0,1,0,0,0
10251,59,0,1,56,10,6,7,13,2,1,0.3,9,120,204,1,0,0,0,1,0,0,0
10252,26,2,0,33,9,6,10,16,0,1,0.1,4,93,146,1,0,0,1,0,0,0,0
10253,60,0,1,45,6,1,1,2,5,0,0.1,21,35,107,0,1,0,1,0,0,0,0
10254,30,2,1,51,3,2,7,9,0,1,0.5,15,52,111,0,0,1,0,0,0,1,0
10255,25,0,0,44,3,8,6,14,4,0,0.7,17,171,233,0,0,1,0,0,0,1,0
10256,38,1,1,33,8,7,9,16,1,3,0.5,6,145,203,1,0,0,0,0,0,1,0
10257,25,0,0,57,3,7,8,15,3,1,0.7,18,40,114,1,0,0,1,0,0,0,0
10258,44,0,0,54,15,6,1,7,5,1,0.1,22,127,228,1,0,0,1,0,0,0,0
10259,27,0,0,38,12,8,8,16,4,2,0.2,19,54,132,1,0,0,0,1,0,0,0
10260,37,2,1,13,5,9,4,13,2,0,0.2,1,88,117,0,0,1,0,1,0,0,0
10261,24,1,1,13,6,2,10,12,4,0,0.1,24,141,178,0,0,1,0,0,0,1,0
10262,41,1,0,42,7,1,1,2,0,0,0.8,23,45,101,0,0,1,1,0,0,0,0
10263,21,0,0,22,8,1,4,5,2,2,0.6,24,138,186,0,0,1,0,1,0,0,0
10264,57,0,0,50,15,9,8,17,5,0,0.6,6,85,180,1,0,0,0,1,0,0,0
10265,35,0,1,12,12,10,0,10,1,1,0.2,3,69,110,1,0,0,0,1,0,0,0
10266,50,2,1,22,2,0,5,5,3,0,0.4,5,181,216,0,0,1,0,0,0,1,0
10267,51,1,1,6,5,0,10,10,2,0,0.1,21,195,217,1,0,0,0,0,1,0,0
10268,26,2,0,32,3,6,2,8,2,2,0.5,18,31,79,0,0,1,1,0,0,0,0
10269,20,0,0,10,9,6,1,7,5,1,0.6,20,79,124,0,1,0,0,0,1,0,0
10270,23,1,0,55,3,7,0,7,1,2,0.2,15,29,97,1,0,0,1,0,0,0,0
10271,37,2,1,14,15,0,4,4,2,3,0.2,13,191,247,0,1,0,1,0,0,0,0
10272,20,2,0,50,5,5,10,15,0,0,0.5,20,97,157,1,0,0,0,1,0,0,0
10273,57,0,1,48,9,8,0,8,3,2,0.3,17,24,103,1,0,0,1,0,0,0,0
10274,22,2,1,18,8,8,2,10,4,1,0.7,8,110,158,1,0,0,0,0,0,1,0
10275,26,1,0,45,2,5,9,14,0,3,0.3,15,150,205,0,1,0,0,0,0,1,0
10276,33,1,0,10,4,6,9,15,3,2,0.2,11,79,110,1,0,0,0,0,0,1,0
10277,53,2,1,22,4,4,7,11,4,0,0.6,16,44,86,0,1,0,0,0,1,0,0
10278,20,1,1,50,3,10,7,17,1,1,0.6,18,181,242,0,0,1,1,0,0,0,0
10279,44,1,1,14,4,9,1,10,5,1,0.7,10,46,85,0,0,1,0,0,0,1,0
10280,58,0,0,21,13,3,0,3,4,3,0.6,13,31,96,0,1,0,0,1,0,0,0
10281,53,0,1,10,13,10,5,15,3,3,0.2,3,26,77,1,0,0,1,0,0,0,0
10282,37,1,1,59,6,0,6,6,2,1,0.5,23,67,146,0,0,1,0,0,1,0,0
10283,51,1,1,50,2,9,3,12,5,2,0.6,22,58,131,0,0,1,0,1,0,0,0
10284,50,0,0,20,7,10,7,17,2,1,0.7,11,78,120,0,0,1,1,0,0,0,0
10285,41,0,1,6,8,4,6,10,0,3,0.7,8,123,151,0,0,1,0,0,1,0,0
10286,58,1,0,20,6,2,7,9,4,2,0.7,1,23,71,1,0,0,0,1,0,0,0
10287,47,0,1,38,12,8,7,15,0,2,0.2,7,79,145,1,0,0,0,0,0,1,0
10288,41,1,1,42,8,8,2,10,3,2,0.8,15,21,92,0,0,1,1,0,0,0,0
10289,43,2,0,35,15,10,5,15,4,2,0.5,2,161,242,0,1,0,0,0,1,0,0
10290,41,1,0,33,6,9,6,15,0,3,0.7,15,37,88,0,0,1,0,0,1,0,0
10291,40,0,0,19,12,3,5,8,1,1,0.6,19,88,136,0,1,0,0,0,1,0,0
10292,35,0,0,55,5,3,4,7,2,0,0.4,7,105,176,0,0,1,1,0,0,0,0
10293,43,0,1,11,5,0,4,4,3,2,0.4,15,58,92,0,1,0,0,0,1,0,0
10294,45,1,1,15,5,5,2,7,0,2,0.3,18,63,92,0,0,1,1,0,0,0,0
10295,44,0,1,29,12,8,4,12,3,0,0.7,4,160,222,1,0,0,0,1,0,0,0
10296,59,0,0,27,10,7,7,14,1,3,0.2,21,71,127,0,1,0,0,1,0,0,0
10297,23,0,1,6,6,5,10,15,0,1,0.4,3,111,131,0,0,1,1,0,0,0,0
10298,42,1,0,8,11,6,4,10,3,3,0.2,7,45,90,0,0,1,0,0,0,1,0
10299,41,0,0,33,11,3,3,6,5,2,0.4,10,40,114,0,1,0,0,0,1,0,0
10300,26,2,1,49,7,8,6,14,5,1,0.2,24,97,177,1,0,0,1,0,0,0,0
10301,20,2,0,26,12,8,2,10,5,0,0.8,14,52,117,1,0,0,0,0,1,0,0
10302,49,2,0,23,7,6,1,7,5,2,0.6,22,22,78,1,0,0,1,0,0,0,0
10303,45,0,1,7,5,6,1,7,3,1,0.4,22,103,131,0,1,0,0,1,0,0,0
10304,28,2,0,31,9,1,4,5,0,3,0.7,11,110,165,0,1,0,0,0,1,0,0
10305,21,0,1,51,15,6,0,6,2,1,0.2,4,163,252,0,1,0,0,0,0,1,0
10306,58,2,0,19,10,1,1,2,5,0,0.7,3,158,212,0,1,0,0,0,0,1,0
10307,27,0,0,11,14,10,3,13,0,3,0.6,15,88,133,1,0,0,0,0,1,0,0
10308,53,2,0,13,5,8,5,13,0,0,0.7,5,124,147,0,1,0,0,1,0,0,0
10309,37,1,0,55,3,6,0,6,5,3,0.2,7,63,145,0,1,0,0,1,0,0,0
10310,35,1,0,14,2,4,10,14,3,3,0.3,11,86,119,0,1,0,1,0,0,0,0
10311,43,2,1,25,13,10,1,11,0,1,0.5,17,178,231,0,0,1,0,0,1,0,0
10312,48,2,1,27,15,4,7,11,4,3,0.7,5,184,259,1,0,0,0,0,0,1,0
10313,59,1,1,45,12,0,0,0,1,0,0.3,18,156,228,0,1,0,0,0,1,0,0
10314,50,0,1,26,4,8,10,18,0,3,0.2,10,88,128,0,1,0,0,0,1,0,0
10315,52,0,1,56,13,2,9,11,3,1,0.7,9,42,135,0,1,0,0,0,1,0,0
10316,46,0,0,11,3,9,7,16,2,1,0.1,16,121,146,0,0,1,1,0,0,0,0
10317,32,2,0,12,14,9,10,19,3,2,0.3,15,46,99,0,1,0,1,0,0,0,1
10318,20,1,1,41,13,8,5,13,3,2,0.7,19,41,121,0,0,1,0,1,0,0,0
10319,60,2,1,34,13,0,3,3,4,2,0.3,10,102,178,1,0,0,1,0,0,0,0
10320,40,0,1,15,6,5,4,9,0,3,0.3,20,185,218,0,0,1,1,0,0,0,0
10321,21,0,0,31,12,7,5,12,4,3,0.3,18,45,118,0,0,1,0,1,0,0,0
10322,60,0,0,18,7,2,1,3,1,3,0.3,7,94,135,0,1,0,0,0,0,1,0
10323,43,2,1,11,3,5,10,15,5,2,0.8,1,166,202,1,0,0,0,1,0,0,0
10324,22,2,1,33,13,2,0,2,4,0,0.2,13,77,148,0,1,0,1,0,0,0,0
10325,40,0,0,47,10,2,4,6,3,2,0.7,10,195,275,0,1,0,0,0,1,0,0
10326,48,2,1,16,8,1,5,6,3,0,0.6,13,106,147,0,0,1,0,0,1,0,0
10327,34,0,1,49,7,5,9,14,2,0,0.4,2,49,118,0,0,1,0,0,1,0,0
10328,58,0,0,33,8,9,7,16,1,0,0.4,19,169,221,0,1,0,0,1,0,0,0
10329,51,2,1,13,14,7,6,13,0,1,0.5,12,48,91,0,0,1,0,0,0,1,0
10330,45,0,0,5,12,10,5,15,0,1,0.6,3,35,66,0,1,0,1,0,0,0,0
10331,59,2,1,29,5,10,6,16,4,1,0.7,18,180,233,1,0,0,0,0,0,1,0
10332,25,0,0,59,14,9,6,15,3,2,0.5,8,48,148,0,1,0,0,0,0,1,0
10333,42,0,0,28,7,6,0,6,3,0,0.3,23,95,146,0,0,1,0,0,0,1,0
10334,47,0,1,46,13,5,7,12,3,3,0.1,6,188,275,1,0,0,1,0,0,0,0
10335,50,1,1,27,14,3,8,11,2,2,0.5,20,55,120,0,0,1,0,1,0,0,0
10336,26,0,1,57,4,4,5,9,5,0,0.1,5,139,219,0,1,0,0,0,1,0,0
10337,44,2,1,12,2,6,5,11,0,3,0.7,3,61,83,0,1,0,1,0,0,0,0
10338,38,2,0,51,15,4,4,8,1,2,0.5,24,117,205,0,1,0,0,0,1,0,0
10339,58,2,0,44,14,5,4,9,4,2,0.3,10,103,191,1,0,0,0,0,1,0,0
10340,32,0,1,60,15,8,1,9,1,2,0.4,18,180,277,0,0,1,0,1,0,0,0
10341,29,1,0,23,6,1,10,11,0,1,0.3,6,140,177,1,0,0,0,0,1,0,0
10342,53,1,1,42,12,5,3,8,2,2,0.3,3,46,122,1,0,0,0,1,0,0,0
10343,56,2,1,57,8,7,10,17,2,1,0.7,4,200,281,1,0,0,0,1,0,0,0
10344,52,0,1,36,14,0,3,3,1,0,0.5,5,92,159,0,1,0,0,0,1,0,0
10345,22,2,1,18,4,5,6,11,2,3,0.2,20,122,160,1,0,0,0,0,1,0,0
10346,28,2,1,37,5,8,6,14,2,2,0.8,2,132,189,0,1,0,0,0,1,0,0
10347,51,1,0,31,5,0,8,8,4,3,0.3,12,82,141,1,0,0,0,0,0,1,0
10348,25,2,0,17,2,2,5,7,1,2,0.6,9,46,74,0,1,0,0,1,0,0,0
10349,39,1,1,32,8,6,10,16,1,0,0.8,23,24,75,1,0,0,1,0,0,0,0
10350,55,0,1,14,6,2,8,10,1,2,0.3,4,180,213,1,0,0,1,0,0,0,0
